0,USDCHF,1,1,0.90984,3000000
0,USDCHF,0,2,0.90968,5000000
0,USDCHF,1,2,0.90988,5000000
0,USDCHF,0,3,0.90964,15000000
0,USDCHF,1,3,0.90992,15000000
0,USDCHF,0,4,0.90960,25000000
0,USDCHF,1,4,0.90996,25000000
0,USDCHF,0,5,0.90956,40000000
0,USDCHF,1,5,0.91000,40000000
0,EURGBP,0,0,1.35847,1000000
0,EURGBP,1,0,1.35851,1000000
0,EURGBP,0,1,1.35843,3000000
0,EURGBP,1,1,1.35855,3000000
0,EURGBP,0,2,1.35839,5000000
0,EURGBP,1,2,1.35859,5000000
0,EURGBP,0,3,1.35835,10000000
0,EURGBP,1,3,1.35863,10000000
0,EURGBP,0,4,1.35831,15000000
0,EURGBP,1,4,1.35867,15000000
0,EURGBP,0,5,1.35827,20000000
0,EURGBP,1,5,1.35871,20000000
0,EURUSD,0,0,1.35847,1000000
0,EURUSD,1,0,1.35851,1000000
0,EURUSD,0,1,1.35843,2000000
0,EURUSD,1,1,1.35855,2000000
0,EURUSD,0,2,1.35839,3000000
0,EURUSD,1,2,1.35859,3000000
0,EURUSD,0,3,1.35835,4000000
0,EURUSD,1,3,1.35863,4000000
0,EURUSD,0,4,1.35831,5000000
0,EURUSD,1,4,1.35867,5000000
0,EURUSD,0,5,1.35827,10000000
0,EURUSD,1,5,1.35871,10000000
0,EURUSD,0,6,1.35823,15000000
0,EURUSD,1,6,1.35875,15000000
0,EURUSD,0,7,1.35819,20000000
0,EURUSD,1,7,1.35879,20000000
0,EURUSD,0,8,1.35815,25000000
0,EURUSD,1,8,1.35883,25000000
0,EURUSD,0,9,1.35811,30000000
0,EURUSD,1,9,1.35887,30000000
0,EURNZD,0,0,1.35847,1000000
0,EURNZD,1,0,1.35851,1000000
0,EURNZD,0,1,1.35843,3000000
0,EURNZD,1,1,1.35855,3000000
0,EURNZD,0,2,1.35839,5000000
0,EURNZD,1,2,1.35859,5000000
0,EURNZD,0,3,1.35835,10000000
0,EURNZD,1,3,1.35863,10000000
0,EURNZD,0,4,1.35831,20000000
0,EURNZD,1,4,1.35867,20000000
0,EURCAD,0,0,1.35847,1000000
0,EURCAD,1,0,1.35851,1000000
0,EURCAD,0,1,1.35843,3000000
0,EURCAD,1,1,1.35855,3000000
0,EURCAD,0,2,1.35839,5000000
0,EURCAD,1,2,1.35859,5000000
0,EURCAD,0,3,1.35835,10000000
0,EURCAD,1,3,1.35863,10000000
0,EURCAD,0,4,1.35831,15000000
0,EURCAD,1,4,1.35867,15000000
0,USDCAD,0,0,1.07996,1000000
0,USDCAD,1,0,1.08000,1000000
0,USDCAD,0,1,1.07992,2000000
0,USDCAD,1,1,1.08004,2000000
0,USDCAD,0,2,1.07988,3000000
0,USDCAD,1,2,1.08008,3000000
0,USDCAD,0,3,1.07984,4000000
0,USDCAD,1,3,1.08012,4000000
0,USDCAD,0,4,1.07980,5000000
0,USDCAD,1,4,1.08016,5000000
0,USDCAD,0,5,1.07976,10000000
0,USDCAD,1,5,1.08020,10000000
0,USDCAD,0,6,1.07972,15000000
0,USDCAD,1,6,1.08024,15000000
0,USDCAD,0,7,1.07968,20000000
0,USDCAD,1,7,1.08028,20000000
0,USDCAD,0,8,1.07964,25000000
0,USDCAD,1,8,1.08032,25000000
0,USDCAD,0,9,1.07960,30000000
0,USDCAD,1,9,1.08036,30000000
0,USDPLN,0,0,3.03796,1000000
0,USDPLN,1,0,3.03800,1000000
0,USDPLN,0,1,3.03792,3000000
0,USDPLN,1,1,3.03804,3000000
0,USDPLN,0,2,3.03788,5000000
0,USDPLN,1,2,3.03808,5000000
0,USDPLN,0,3,3.03784,10000000
0,USDPLN,1,3,3.03812,10000000
1,NZDUSD,0,0,0.86813,5000000
1,NZDUSD,1,0,0.86817,5000000
1,NZDUSD,0,1,0.86809,10000000
1,NZDUSD,1,1,0.86821,10000000
1,NZDUSD,0,2,0.86805,15000000
1,NZDUSD,1,2,0.86825,15000000
1,NZDUSD,0,3,0.86801,20000000
1,NZDUSD,1,3,0.86829,20000000
1,NZDUSD,0,4,0.86797,25000000
1,NZDUSD,1,4,0.86833,25000000
1,NZDUSD,0,5,0.86793,30000000
1,NZDUSD,1,5,0.86837,30000000
1,GBPUSD,0,0,1.64232,1000000
1,GBPUSD,1,0,1.64236,1000000
1,GBPUSD,0,1,1.64228,3000000
1,GBPUSD,1,1,1.64240,3000000
1,GBPUSD,0,2,1.64224,5000000
1,GBPUSD,1,2,1.64244,5000000
1,GBPUSD,0,3,1.64220,10000000
1,GBPUSD,1,3,1.64248,10000000
1,GBPUSD,0,4,1.64216,20000000
1,GBPUSD,1,4,1.64252,20000000
1,GBPUSD,0,5,1.64212,25000000
1,GBPUSD,1,5,1.64256,25000000
1,USDJPY,0,0,104.803,1000000
1,USDJPY,1,0,104.807,1000000
1,USDJPY,0,1,104.799,3000000
1,USDJPY,1,1,104.811,3000000
1,USDJPY,0,2,104.795,5000000
1,USDJPY,1,2,104.815,5000000
1,USDJPY,0,3,104.791,15000000
1,USDJPY,1,3,104.819,15000000
1,USDJPY,0,4,104.787,20000000
1,USDJPY,1,4,104.823,20000000
1,USDJPY,0,5,104.783,25000000
1,USDJPY,1,5,104.827,25000000
1,EURJPY,0,0,140.987,1000000
1,EURJPY,1,0,140.991,1000000
1,EURJPY,0,1,140.983,5000000
1,EURJPY,1,1,140.995,5000000
1,EURJPY,0,2,140.979,20000000
1,EURJPY,1,2,140.999,20000000
1,EURJPY,0,3,140.975,30000000
1,EURJPY,1,3,141.003,30000000
1,CHFNOK,0,0,1.35843,1000000
1,CHFNOK,1,0,1.35847,1000000
1,CHFNOK,0,1,1.35839,2000000
1,CHFNOK,1,1,1.35851,2000000
1,CHFNOK,0,2,1.35835,3000000
1,CHFNOK,1,2,1.35855,3000000
1,CHFNOK,0,3,1.35831,4000000
1,CHFNOK,1,3,1.35859,4000000
1,CHFNOK,0,4,1.35827,5000000
1,CHFNOK,1,4,1.35863,5000000
1,CHFNOK,0,5,1.35823,10000000
1,CHFNOK,1,5,1.35867,10000000
1,CHFNOK,0,6,1.35819,15000000
1,CHFNOK,1,6,1.35871,15000000
1,CHFNOK,0,7,1.35815,20000000
1,CHFNOK,1,7,1.35875,20000000
1,CHFNOK,0,8,1.35811,30000000
1,CHFNOK,1,8,1.35879,30000000
1,CHFNOK,0,9,1.35807,40000000
1,CHFNOK,1,9,1.35883,40000000
1,USDNOK,0,0,6.20272,1000000
1,USDNOK,1,0,6.20276,1000000
1,USDNOK,0,1,6.20268,4000000
1,USDNOK,1,1,6.20280,4000000
1,USDNOK,0,2,6.20264,15000000
1,USDNOK,1,2,6.20284,15000000
1,USDNOK,0,3,6.20260,30000000
1,USDNOK,1,3,6.20288,30000000
1,USDCHF,0,0,0.90972,1000000
1,USDCHF,1,0,0.90976,1000000
1,USDCHF,0,1,0.90968,3000000
1,USDCHF,1,1,0.90980,3000000
1,USDCHF,0,2,0.90964,5000000
1,USDCHF,1,2,0.90984,5000000
1,USDCHF,0,3,0.90960,15000000
1,USDCHF,1,3,0.90988,15000000
1,USDCHF,0,4,0.90956,25000000
1,USDCHF,1,4,0.90992,25000000
1,USDCHF,0,5,0.90952,40000000
1,USDCHF,1,5,0.90996,40000000
1,EURGBP,0,0,1.35843,1000000
1,EURGBP,1,0,1.35847,1000000
1,EURGBP,0,1,1.35839,3000000
1,EURGBP,1,1,1.35851,3000000
1,EURGBP,0,2,1.35835,5000000
1,EURGBP,1,2,1.35855,5000000
1,EURGBP,0,3,1.35831,10000000
1,EURGBP,1,3,1.35859,10000000
1,EURGBP,0,4,1.35827,15000000
1,EURGBP,1,4,1.35863,15000000
1,EURGBP,0,5,1.35823,20000000
1,EURGBP,1,5,1.35867,20000000
1,EURUSD,0,0,1.35843,1000000
1,EURUSD,1,0,1.35847,1000000
1,EURUSD,0,1,1.35839,2000000
1,EURUSD,1,1,1.35851,2000000
1,EURUSD,0,2,1.35835,3000000
1,EURUSD,1,2,1.35855,3000000
1,EURUSD,0,3,1.35831,4000000
1,EURUSD,1,3,1.35859,4000000
1,EURUSD,0,4,1.35827,5000000
1,EURUSD,1,4,1.35863,5000000
1,EURUSD,0,5,1.35823,10000000
1,EURUSD,1,5,1.35867,10000000
1,EURUSD,0,6,1.35819,15000000
1,EURUSD,1,6,1.35871,15000000
1,EURUSD,0,7,1.35815,20000000
1,EURUSD,1,7,1.35875,20000000
1,EURUSD,0,8,1.35811,25000000
1,EURUSD,1,8,1.35879,25000000
1,EURUSD,0,9,1.35807,30000000
1,EURUSD,1,9,1.35883,30000000
1,EURNZD,0,0,1.35843,1000000
1,EURNZD,1,0,1.35847,1000000
1,EURNZD,0,1,1.35839,3000000
1,EURNZD,1,1,1.35851,3000000
1,EURNZD,0,2,1.35835,5000000
1,EURNZD,1,2,1.35855,5000000
1,EURNZD,0,3,1.35831,10000000
1,EURNZD,1,3,1.35859,10000000
1,EURNZD,0,4,1.35827,20000000
1,EURNZD,1,4,1.35863,20000000
1,EURCAD,0,0,1.35843,1000000
1,EURCAD,1,0,1.35847,1000000
1,EURCAD,0,1,1.35839,3000000
1,EURCAD,1,1,1.35851,3000000
1,EURCAD,0,2,1.35835,5000000
1,EURCAD,1,2,1.35855,5000000
1,EURCAD,0,3,1.35831,10000000
1,EURCAD,1,3,1.35859,10000000
1,EURCAD,0,4,1.35827,15000000
1,EURCAD,1,4,1.35863,15000000
1,USDCAD,0,0,1.07992,1000000
1,USDCAD,1,0,1.07996,1000000
1,USDCAD,0,1,1.07988,2000000
1,USDCAD,1,1,1.08000,2000000
1,USDCAD,0,2,1.07984,3000000
1,USDCAD,1,2,1.08004,3000000
1,USDCAD,0,3,1.07980,4000000
1,USDCAD,1,3,1.08008,4000000
1,USDCAD,0,4,1.07976,5000000
1,USDCAD,1,4,1.08012,5000000
1,USDCAD,0,5,1.07972,10000000
1,USDCAD,1,5,1.08016,10000000
1,USDCAD,0,6,1.07968,15000000
1,USDCAD,1,6,1.08020,15000000
1,USDCAD,0,7,1.07964,20000000
1,USDCAD,1,7,1.08024,20000000
1,USDCAD,0,8,1.07960,25000000
1,USDCAD,1,8,1.08028,25000000
1,USDCAD,0,9,1.07956,30000000
1,USDCAD,1,9,1.08032,30000000
1,USDPLN,0,0,3.03792,1000000
1,USDPLN,1,0,3.03796,1000000
1,USDPLN,0,1,3.03788,3000000
1,USDPLN,1,1,3.03800,3000000
1,USDPLN,0,2,3.03784,5000000
1,USDPLN,1,2,3.03804,5000000
1,USDPLN,0,3,3.03780,10000000
1,USDPLN,1,3,3.03808,10000000
2,NZDUSD,0,0,0.86809,5000000
2,NZDUSD,1,0,0.86813,5000000
2,NZDUSD,0,1,0.86805,10000000
2,NZDUSD,1,1,0.86817,10000000
2,NZDUSD,0,2,0.86801,15000000
2,NZDUSD,1,2,0.86821,15000000
2,NZDUSD,0,3,0.86797,20000000
2,NZDUSD,1,3,0.86825,20000000
2,NZDUSD,0,4,0.86793,25000000
2,NZDUSD,1,4,0.86829,25000000
2,NZDUSD,0,5,0.86789,30000000
2,NZDUSD,1,5,0.86833,30000000
2,GBPUSD,0,0,1.64228,1000000
2,GBPUSD,1,0,1.64232,1000000
2,GBPUSD,0,1,1.64224,3000000
2,GBPUSD,1,1,1.64236,3000000
2,GBPUSD,0,2,1.64220,5000000
2,GBPUSD,1,2,1.64240,5000000
2,GBPUSD,0,3,1.64216,10000000
2,GBPUSD,1,3,1.64244,10000000
2,GBPUSD,0,4,1.64212,20000000
2,GBPUSD,1,4,1.64248,20000000
2,GBPUSD,0,5,1.64208,25000000
2,GBPUSD,1,5,1.64252,25000000
2,USDJPY,0,0,104.799,1000000
2,USDJPY,1,0,104.803,1000000
2,USDJPY,0,1,104.795,3000000
2,USDJPY,1,1,104.807,3000000
2,USDJPY,0,2,104.791,5000000
2,USDJPY,1,2,104.811,5000000
2,USDJPY,0,3,104.787,15000000
2,USDJPY,1,3,104.815,15000000
2,USDJPY,0,4,104.783,20000000
2,USDJPY,1,4,104.819,20000000
2,USDJPY,0,5,104.779,25000000
2,USDJPY,1,5,104.823,25000000
2,EURJPY,0,0,140.983,1000000
2,EURJPY,1,0,140.987,1000000
2,EURJPY,0,1,140.979,5000000
2,EURJPY,1,1,140.991,5000000
2,EURJPY,0,2,140.975,20000000
2,EURJPY,1,2,140.995,20000000
2,EURJPY,0,3,140.971,30000000
2,EURJPY,1,3,140.999,30000000
2,CHFNOK,0,0,1.35839,1000000
2,CHFNOK,1,0,1.35843,1000000
2,CHFNOK,0,1,1.35835,2000000
2,CHFNOK,1,1,1.35847,2000000
2,CHFNOK,0,2,1.35831,3000000
2,CHFNOK,1,2,1.35851,3000000
2,CHFNOK,0,3,1.35827,4000000
2,CHFNOK,1,3,1.35855,4000000
2,CHFNOK,0,4,1.35823,5000000
2,CHFNOK,1,4,1.35859,5000000
2,CHFNOK,0,5,1.35819,10000000
2,CHFNOK,1,5,1.35863,10000000
2,CHFNOK,0,6,1.35815,15000000
2,CHFNOK,1,6,1.35867,15000000
2,CHFNOK,0,7,1.35811,20000000
2,CHFNOK,1,7,1.35871,20000000
2,CHFNOK,0,8,1.35807,30000000
2,CHFNOK,1,8,1.35875,30000000
2,CHFNOK,0,9,1.35803,40000000
2,CHFNOK,1,9,1.35879,40000000
2,USDNOK,0,0,6.20268,1000000
2,USDNOK,1,0,6.20272,1000000
2,USDNOK,0,1,6.20264,4000000
2,USDNOK,1,1,6.20276,4000000
2,USDNOK,0,2,6.20260,15000000
2,USDNOK,1,2,6.20280,15000000
2,USDNOK,0,3,6.20256,30000000
2,USDNOK,1,3,6.20284,30000000
2,USDCHF,0,0,0.90968,1000000
2,USDCHF,1,0,0.90972,1000000
2,USDCHF,0,1,0.90964,3000000
2,USDCHF,1,1,0.90976,3000000
2,USDCHF,0,2,0.90960,5000000
2,USDCHF,1,2,0.90980,5000000
2,USDCHF,0,3,0.90956,15000000
2,USDCHF,1,3,0.90984,15000000
2,USDCHF,0,4,0.90952,25000000
2,USDCHF,1,4,0.90988,25000000
2,USDCHF,0,5,0.90948,40000000
2,USDCHF,1,5,0.90992,40000000
2,EURGBP,0,0,1.35839,1000000
2,EURGBP,1,0,1.35843,1000000
2,EURGBP,0,1,1.35835,3000000
2,EURGBP,1,1,1.35847,3000000
2,EURGBP,0,2,1.35831,5000000
2,EURGBP,1,2,1.35851,5000000
2,EURGBP,0,3,1.35827,10000000
2,EURGBP,1,3,1.35855,10000000
2,EURGBP,0,4,1.35823,15000000
2,EURGBP,1,4,1.35859,15000000
2,EURGBP,0,5,1.35819,20000000
2,EURGBP,1,5,1.35863,20000000
2,EURUSD,0,0,1.35839,1000000
2,EURUSD,1,0,1.35843,1000000
2,EURUSD,0,1,1.35835,2000000
2,EURUSD,1,1,1.35847,2000000
2,EURUSD,0,2,1.35831,3000000
2,EURUSD,1,2,1.35851,3000000
2,EURUSD,0,3,1.35827,4000000
2,EURUSD,1,3,1.35855,4000000
2,EURUSD,0,4,1.35823,5000000
2,EURUSD,1,4,1.35859,5000000
2,EURUSD,0,5,1.35819,10000000
2,EURUSD,1,5,1.35863,10000000
2,EURUSD,0,6,1.35815,15000000
2,EURUSD,1,6,1.35867,15000000
2,EURUSD,0,7,1.35811,20000000
2,EURUSD,1,7,1.35871,20000000
2,EURUSD,0,8,1.35807,25000000
2,EURUSD,1,8,1.35875,25000000
2,EURUSD,0,9,1.35803,30000000
2,EURUSD,1,9,1.35879,30000000
2,EURNZD,0,0,1.35839,1000000
2,EURNZD,1,0,1.35843,1000000
2,EURNZD,0,1,1.35835,3000000
2,EURNZD,1,1,1.35847,3000000
2,EURNZD,0,2,1.35831,5000000
2,EURNZD,1,2,1.35851,5000000
2,EURNZD,0,3,1.35827,10000000
2,EURNZD,1,3,1.35855,10000000
2,EURNZD,0,4,1.35823,20000000
2,EURNZD,1,4,1.35859,20000000
2,EURCAD,0,0,1.35839,1000000
2,EURCAD,1,0,1.35843,1000000
2,EURCAD,0,1,1.35835,3000000
2,EURCAD,1,1,1.35847,3000000
2,EURCAD,0,2,1.35831,5000000
2,EURCAD,1,2,1.35851,5000000
2,EURCAD,0,3,1.35827,10000000
2,EURCAD,1,3,1.35855,10000000
2,EURCAD,0,4,1.35823,15000000
2,EURCAD,1,4,1.35859,15000000
2,USDCAD,0,0,1.07988,1000000
2,USDCAD,1,0,1.07992,1000000
2,USDCAD,0,1,1.07984,2000000
2,USDCAD,1,1,1.07996,2000000
2,USDCAD,0,2,1.07980,3000000
2,USDCAD,1,2,1.08000,3000000
2,USDCAD,0,3,1.07976,4000000
2,USDCAD,1,3,1.08004,4000000
2,USDCAD,0,4,1.07972,5000000
2,USDCAD,1,4,1.08008,5000000
2,USDCAD,0,5,1.07968,10000000
2,USDCAD,1,5,1.08012,10000000
2,USDCAD,0,6,1.07964,15000000
2,USDCAD,1,6,1.08016,15000000
2,USDCAD,0,7,1.07960,20000000
2,USDCAD,1,7,1.08020,20000000
2,USDCAD,0,8,1.07956,25000000
2,USDCAD,1,8,1.08024,25000000
2,USDCAD,0,9,1.07952,30000000
2,USDCAD,1,9,1.08028,30000000
2,USDPLN,0,0,3.03788,1000000
2,USDPLN,1,0,3.03792,1000000
2,USDPLN,0,1,3.03784,3000000
2,USDPLN,1,1,3.03796,3000000
2,USDPLN,0,2,3.03780,5000000
2,USDPLN,1,2,3.03800,5000000
2,USDPLN,0,3,3.03776,10000000
2,USDPLN,1,3,3.03804,10000000
3,NZDUSD,0,0,0.86805,5000000
3,NZDUSD,1,0,0.86809,5000000
3,NZDUSD,0,1,0.86801,10000000
3,NZDUSD,1,1,0.86813,10000000
3,NZDUSD,0,2,0.86797,15000000
3,NZDUSD,1,2,0.86817,15000000
3,NZDUSD,0,3,0.86793,20000000
3,NZDUSD,1,3,0.86821,20000000
3,NZDUSD,0,4,0.86789,25000000
3,NZDUSD,1,4,0.86825,25000000
3,NZDUSD,0,5,0.86785,30000000
3,NZDUSD,1,5,0.86829,30000000
3,GBPUSD,0,0,1.64224,1000000
3,GBPUSD,1,0,1.64228,1000000
3,GBPUSD,0,1,1.64220,3000000
3,GBPUSD,1,1,1.64232,3000000
3,GBPUSD,0,2,1.64216,5000000
3,GBPUSD,1,2,1.64236,5000000
3,GBPUSD,0,3,1.64212,10000000
3,GBPUSD,1,3,1.64240,10000000
3,GBPUSD,0,4,1.64208,20000000
3,GBPUSD,1,4,1.64244,20000000
3,GBPUSD,0,5,1.64204,25000000
3,GBPUSD,1,5,1.64248,25000000
3,USDJPY,0,0,104.795,1000000
3,USDJPY,1,0,104.799,1000000
3,USDJPY,0,1,104.791,3000000
3,USDJPY,1,1,104.803,3000000
3,USDJPY,0,2,104.787,5000000
3,USDJPY,1,2,104.807,5000000
3,USDJPY,0,3,104.783,15000000
3,USDJPY,1,3,104.811,15000000
3,USDJPY,0,4,104.779,20000000
3,USDJPY,1,4,104.815,20000000
3,USDJPY,0,5,104.775,25000000
3,USDJPY,1,5,104.819,25000000
3,EURJPY,0,0,140.979,1000000
3,EURJPY,1,0,140.983,1000000
3,EURJPY,0,1,140.975,5000000
3,EURJPY,1,1,140.987,5000000
3,EURJPY,0,2,140.971,20000000
3,EURJPY,1,2,140.991,20000000
3,EURJPY,0,3,140.967,30000000
3,EURJPY,1,3,140.995,30000000
3,CHFNOK,0,0,1.35835,1000000
3,CHFNOK,1,0,1.35839,1000000
3,CHFNOK,0,1,1.35831,2000000
3,CHFNOK,1,1,1.35843,2000000
3,CHFNOK,0,2,1.35827,3000000
3,CHFNOK,1,2,1.35847,3000000
3,CHFNOK,0,3,1.35823,4000000
3,CHFNOK,1,3,1.35851,4000000
3,CHFNOK,0,4,1.35819,5000000
3,CHFNOK,1,4,1.35855,5000000
3,CHFNOK,0,5,1.35815,10000000
3,CHFNOK,1,5,1.35859,10000000
3,CHFNOK,0,6,1.35811,15000000
3,CHFNOK,1,6,1.35863,15000000
3,CHFNOK,0,7,1.35807,20000000
3,CHFNOK,1,7,1.35867,20000000
3,CHFNOK,0,8,1.35803,30000000
3,CHFNOK,1,8,1.35871,30000000
3,CHFNOK,0,9,1.35799,40000000
3,CHFNOK,1,9,1.35875,40000000
3,USDNOK,0,0,6.20264,1000000
3,USDNOK,1,0,6.20268,1000000
3,USDNOK,0,1,6.20260,4000000
3,USDNOK,1,1,6.20272,4000000
3,USDNOK,0,2,6.20256,15000000
3,USDNOK,1,2,6.20276,15000000
3,USDNOK,0,3,6.20252,30000000
3,USDNOK,1,3,6.20280,30000000
3,USDCHF,0,0,0.90964,1000000
3,USDCHF,1,0,0.90968,1000000
3,USDCHF,0,1,0.90960,3000000
3,USDCHF,1,1,0.90972,3000000
3,USDCHF,0,2,0.90956,5000000
3,USDCHF,1,2,0.90976,5000000
3,USDCHF,0,3,0.90952,15000000
3,USDCHF,1,3,0.90980,15000000
3,USDCHF,0,4,0.90948,25000000
3,USDCHF,1,4,0.90984,25000000
3,USDCHF,0,5,0.90944,40000000
3,USDCHF,1,5,0.90988,40000000
3,EURGBP,0,0,1.35835,1000000
3,EURGBP,1,0,1.35839,1000000
3,EURGBP,0,1,1.35831,3000000
3,EURGBP,1,1,1.35843,3000000
3,EURGBP,0,2,1.35827,5000000
3,EURGBP,1,2,1.35847,5000000
3,EURGBP,0,3,1.35823,10000000
3,EURGBP,1,3,1.35851,10000000
3,EURGBP,0,4,1.35819,15000000
3,EURGBP,1,4,1.35855,15000000
3,EURGBP,0,5,1.35815,20000000
3,EURGBP,1,5,1.35859,20000000
3,EURUSD,0,0,1.35835,1000000
3,EURUSD,1,0,1.35839,1000000
3,EURUSD,0,1,1.35831,2000000
3,EURUSD,1,1,1.35843,2000000
3,EURUSD,0,2,1.35827,3000000
3,EURUSD,1,2,1.35847,3000000
3,EURUSD,0,3,1.35823,4000000
3,EURUSD,1,3,1.35851,4000000
3,EURUSD,0,4,1.35819,5000000
3,EURUSD,1,4,1.35855,5000000
3,EURUSD,0,5,1.35815,10000000
3,EURUSD,1,5,1.35859,10000000
3,EURUSD,0,6,1.35811,15000000
3,EURUSD,1,6,1.35863,15000000
3,EURUSD,0,7,1.35807,20000000
3,EURUSD,1,7,1.35867,20000000
3,EURUSD,0,8,1.35803,25000000
3,EURUSD,1,8,1.35871,25000000
3,EURUSD,0,9,1.35799,30000000
3,EURUSD,1,9,1.35875,30000000
3,EURNZD,0,0,1.35835,1000000
3,EURNZD,1,0,1.35839,1000000
3,EURNZD,0,1,1.35831,3000000
3,EURNZD,1,1,1.35843,3000000
3,EURNZD,0,2,1.35827,5000000
3,EURNZD,1,2,1.35847,5000000
3,EURNZD,0,3,1.35823,10000000
3,EURNZD,1,3,1.35851,10000000
3,EURNZD,0,4,1.35819,20000000
3,EURNZD,1,4,1.35855,20000000
3,EURCAD,0,0,1.35835,1000000
3,EURCAD,1,0,1.35839,1000000
3,EURCAD,0,1,1.35831,3000000
3,EURCAD,1,1,1.35843,3000000
3,EURCAD,0,2,1.35827,5000000
3,EURCAD,1,2,1.35847,5000000
3,EURCAD,0,3,1.35823,10000000
3,EURCAD,1,3,1.35851,10000000
3,EURCAD,0,4,1.35819,15000000
3,EURCAD,1,4,1.35855,15000000
3,USDCAD,0,0,1.07984,1000000
3,USDCAD,1,0,1.07988,1000000
3,USDCAD,0,1,1.07980,2000000
3,USDCAD,1,1,1.07992,2000000
3,USDCAD,0,2,1.07976,3000000
3,USDCAD,1,2,1.07996,3000000
3,USDCAD,0,3,1.07972,4000000
3,USDCAD,1,3,1.08000,4000000
3,USDCAD,0,4,1.07968,5000000
3,USDCAD,1,4,1.08004,5000000
3,USDCAD,0,5,1.07964,10000000
3,USDCAD,1,5,1.08008,10000000
3,USDCAD,0,6,1.07960,15000000
3,USDCAD,1,6,1.08012,15000000
3,USDCAD,0,7,1.07956,20000000
3,USDCAD,1,7,1.08016,20000000
3,USDCAD,0,8,1.07952,25000000
3,USDCAD,1,8,1.08020,25000000
3,USDCAD,0,9,1.07948,30000000
3,USDCAD,1,9,1.08024,30000000
3,USDPLN,0,0,3.03784,1000000
3,USDPLN,1,0,3.03788,1000000
3,USDPLN,0,1,3.03780,3000000
3,USDPLN,1,1,3.03792,3000000
3,USDPLN,0,2,3.03776,5000000
3,USDPLN,1,2,3.03796,5000000
3,USDPLN,0,3,3.03772,10000000
3,USDPLN,1,3,3.03800,10000000
4,NZDUSD,0,0,0.86801,5000000
4,NZDUSD,1,0,0.86805,5000000
4,NZDUSD,0,1,0.86797,10000000
4,NZDUSD,1,1,0.86809,10000000
4,NZDUSD,0,2,0.86793,15000000
